y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
11.882785,9.999999,1.8827858,3.5448823,17.207918,disease,weather,1
8.826274,9.999999,1.1737251,1.3776307,12.469012,disease,weather,1
6.5256906,27.999998,21.474308,461.1459,124.39612,disease,weather,1
5.1957955,21.0,15.804205,249.77289,120.662155,disease,weather,1
4.190459,33.0,28.809542,829.9897,154.92975,disease,weather,1
4.4228425,39.0,34.577156,1195.5797,159.2579,disease,weather,1
8.614543,38.0,29.385456,863.505,126.07848,disease,weather,1
9.926898,52.0,42.0731,1770.1459,135.87988,disease,weather,1
13.330285,45.0,31.669716,1002.9709,108.58756,disease,weather,1
12.694541,61.0,48.305458,2333.4172,131.09644,disease,weather,1
23.5395,47.0,23.4605,550.3951,66.51735,disease,weather,1
25.988487,46.0,20.011513,400.46063,55.596424,disease,weather,1
25.499165,67.0,41.500835,1722.3193,89.732346,disease,weather,1
41.987293,59.0,17.012707,289.4322,33.69277,disease,weather,1
55.32499,46.0,9.324989,86.95543,18.4061,disease,weather,1
52.94227,48.0,4.9422684,24.426016,9.792268,disease,weather,1
48.63411,63.0,14.3658905,206.37881,25.73746,disease,weather,1
45.419178,88.0,42.580822,1813.1263,63.83014,disease,weather,1
53.1045,65.0,11.8955,141.50293,20.144026,disease,weather,1
56.493202,60.0,3.5067978,12.29763,6.020605,disease,weather,1
64.1058,62.0,2.1057968,4.43438,3.3397305,disease,weather,1
70.7174,83.0,12.2826,150.86227,15.980755,disease,weather,1
76.67196,84.0,7.328041,53.700188,9.121742,disease,weather,1
78.60429,94.0,15.395714,237.028,17.83932,disease,weather,1
81.55118,93.0,11.448822,131.07553,13.118012,disease,weather,1
82.63057,83.0,0.36943054,0.13647893,0.44608983,disease,weather,1
81.73793,77.0,4.7379303,22.447983,5.9694996,disease,weather,1
79.92965,45.0,34.92965,1220.0804,55.918907,disease,weather,1
75.691925,54.0,21.691925,470.5396,33.451466,disease,weather,1
72.84555,77.0,4.1544495,17.25945,5.5449753,disease,weather,1
74.264885,64.0,10.264885,105.36787,14.848145,disease,weather,1
76.11978,30.0,46.11978,2127.0342,86.920235,disease,weather,1
73.93339,90.0,16.066612,258.13602,19.601393,disease,weather,1
74.84998,75.0,0.15001678,0.022505036,0.20022264,disease,weather,1
72.98064,44.0,28.980637,839.8773,49.54775,disease,weather,1
66.938736,58.0,8.938736,79.901,14.3089905,disease,weather,1
61.629704,55.0,6.6297035,43.95297,11.368808,disease,weather,1
53.331886,60.0,6.6681137,44.46374,11.767409,disease,weather,1
46.452976,73.0,26.547024,704.74445,44.44766,disease,weather,1
52.210144,98.0,45.789856,2096.711,60.967724,disease,weather,1
64.179375,81.0,16.820625,282.93344,23.172195,disease,weather,1
68.693474,87.0,18.306526,335.1289,23.516111,disease,weather,1
71.22964,88.0,16.770363,281.24506,21.064373,disease,weather,1
74.48029,103.0,28.519707,813.37366,32.13845,disease,weather,1
80.12367,109.0,28.876328,833.8423,30.53698,disease,weather,1
84.5689,112.0,27.431099,752.4652,27.909904,disease,weather,1
86.704254,73.0,13.704254,187.80658,17.16204,disease,weather,1
89.27748,57.0,32.27748,1041.8358,44.13185,disease,weather,1
84.404785,48.0,36.404785,1325.3083,54.990135,disease,weather,1
78.266884,59.0,19.266884,371.2128,28.072155,disease,weather,1
73.706024,44.0,29.706024,882.4479,50.47494,disease,weather,1
68.2696,78.0,9.7304,94.68069,13.304748,disease,weather,1
67.066185,65.0,2.066185,4.26912,3.1290145,disease,weather,1
64.46838,59.0,5.468384,29.903221,8.85795,disease,weather,1
59.638706,61.0,1.3612938,1.8531208,2.2568111,disease,weather,1
52.596687,68.0,15.403313,237.26204,25.545168,disease,weather,1
50.737118,84.0,33.262882,1106.4193,49.37449,disease,weather,1
55.379456,46.0,9.379456,87.97419,18.503662,disease,weather,1
53.551723,67.0,13.4482765,180.85614,22.311214,disease,weather,1
53.28965,41.0,12.28965,151.03549,26.067865,disease,weather,1
51.20754,46.0,5.2075386,27.118458,10.71427,disease,weather,1
49.390694,70.0,20.609306,424.7435,34.524143,disease,weather,1
54.065372,74.0,19.934628,397.38937,31.131956,disease,weather,1
59.970665,90.0,30.029335,901.761,40.046944,disease,weather,1
63.25743,100.0,36.74257,1350.0164,45.011818,disease,weather,1
67.59858,114.0,46.40142,2153.0918,51.103287,disease,weather,1
74.53145,142.0,67.46855,4552.0054,62.317554,disease,weather,1
85.11286,108.0,22.887138,523.8211,23.70338,disease,weather,1
90.05053,126.0,35.94947,1292.3644,33.27876,disease,weather,1
94.56935,103.0,8.430649,71.075836,8.5343685,disease,weather,1
92.934425,105.0,12.065575,145.5781,12.191487,disease,weather,1
51.493603,39.0,12.493603,156.0901,27.612123,disease,weather,3
53.509827,33.0,20.509827,420.65298,47.416176,disease,weather,3
53.37202,46.0,7.3720207,54.34669,14.837215,disease,weather,3
53.258457,61.0,7.741543,59.931484,13.550933,disease,weather,3
50.549614,40.0,10.549614,111.29436,23.30129,disease,weather,3
48.694393,86.0,37.305607,1391.7083,55.392963,disease,weather,3
45.250977,85.0,39.749023,1579.9849,61.03451,disease,weather,3
41.932533,89.0,47.067467,2215.3464,71.89576,disease,weather,3
40.58981,75.0,34.41019,1184.0612,59.53845,disease,weather,3
39.55683,63.0,23.443169,549.58215,45.717422,disease,weather,3
40.41242,62.0,21.587582,466.02368,42.158134,disease,weather,3
38.04561,73.0,34.95439,1221.8094,62.955017,disease,weather,3
37.470554,71.0,33.529446,1124.2238,61.822212,disease,weather,3
35.427376,72.0,36.572624,1337.5569,68.08809,disease,weather,3
33.29041,51.0,17.70959,313.6296,42.02042,disease,weather,3
32.57432,53.0,20.425678,417.20834,47.737865,disease,weather,3
35.387356,44.0,8.612644,74.17764,21.697771,disease,weather,3
34.90159,54.0,19.098412,364.74933,42.965286,disease,weather,3
34.070152,56.0,21.929848,480.9182,48.695038,disease,weather,3
34.24634,25.0,9.246342,85.494835,31.213205,disease,weather,3
34.745544,42.0,7.2544556,52.627125,18.905216,disease,weather,3
32.36285,21.999998,10.362852,107.3887,38.12476,disease,weather,3
31.090542,32.0,0.90945816,0.82711416,2.8830254,disease,weather,3
30.219782,20.0,10.219782,104.44394,40.700226,disease,weather,3
28.485764,40.0,11.514236,132.57764,33.6252,disease,weather,3
28.390871,25.0,3.390871,11.498007,12.7020645,disease,weather,3
29.027182,34.0,4.9728184,24.728922,15.779917,disease,weather,3
27.726261,43.0,15.273739,233.2871,43.19114,disease,weather,3
25.008282,34.0,8.991718,80.851,30.476124,disease,weather,3
24.138992,16.999998,7.138994,50.965237,34.706707,disease,weather,3
22.97048,35.0,12.02952,144.70935,41.502224,disease,weather,3
22.43115,41.0,18.56885,344.8022,58.548046,disease,weather,3
20.865942,42.0,21.134058,446.6484,67.23531,disease,weather,3
20.227646,42.0,21.772354,474.0354,69.97646,disease,weather,3
19.744734,35.0,15.255266,232.72314,55.732357,disease,weather,3
19.318466,30.0,10.681534,114.09516,43.31657,disease,weather,3
19.56215,26.999998,7.437849,55.321598,31.948048,disease,weather,3
19.52282,24.0,4.4771805,20.045145,20.573946,disease,weather,3
18.729504,34.0,15.270496,233.18806,57.92012,disease,weather,3
18.660236,40.0,21.339764,455.3855,72.757164,disease,weather,3
18.61659,21.0,2.3834095,5.6806407,12.03238,disease,weather,3
19.435057,11.000003,8.435054,71.15013,55.42985,disease,weather,3
20.392372,24.0,3.6076279,13.014978,16.253368,disease,weather,3
21.444447,21.999998,0.5555515,0.3086375,2.5575264,disease,weather,3
22.251122,21.999998,0.25112343,0.06306297,1.1349924,disease,weather,3
22.83778,29.0,6.16222,37.972954,23.775015,disease,weather,3
23.112215,32.0,8.887785,78.99272,32.253414,disease,weather,3
23.57475,32.0,8.425249,70.984825,30.320421,disease,weather,3
23.646116,31.0,7.3538837,54.079605,26.91457,disease,weather,3
24.319262,27.999998,3.6807365,13.547821,14.070293,disease,weather,3
24.638092,15.999999,8.638093,74.61665,42.512295,disease,weather,3
26.761044,26.0,0.76104355,0.5791873,2.8848693,disease,weather,3
25.695751,35.0,9.304249,86.569046,30.65865,disease,weather,3
25.423122,33.0,7.5768776,57.409073,25.937943,disease,weather,3
24.43243,21.999998,2.4324322,5.916726,10.4773,disease,weather,3
24.73576,29.0,4.2642403,18.183744,15.871145,disease,weather,3
20.798285,34.0,13.201715,174.2853,48.18295,disease,weather,3
20.652937,25.0,4.347063,18.896957,19.043957,disease,weather,3
22.43561,30.0,7.56439,57.219997,28.852112,disease,weather,3
21.199982,33.0,11.800018,139.24043,43.542515,disease,weather,3
21.6246,30.0,8.375401,70.14733,32.447323,disease,weather,3
20.382801,27.999998,7.617197,58.02169,31.487211,disease,weather,3
20.269648,32.0,11.730352,137.60117,44.883995,disease,weather,3
19.679672,41.0,21.320328,454.55637,70.27173,disease,weather,3
18.421331,26.0,7.5786686,57.43622,34.12175,disease,weather,3
18.798063,26.999998,8.201935,67.271736,35.817825,disease,weather,3
18.510681,42.0,23.489319,551.7481,77.63693,disease,weather,3
18.597456,35.0,16.402544,269.04346,61.206425,disease,weather,3
18.737198,34.0,15.262802,232.95312,57.882492,disease,weather,3
19.043306,33.0,13.956694,194.78929,53.634922,disease,weather,3
19.609,38.0,18.391,338.2289,63.847668,disease,weather,3
19.941475,24.0,4.058525,16.471626,18.472412,disease,weather,3
19.896418,25.0,5.1035824,26.046553,22.73492,disease,weather,3
19.775133,46.0,26.224867,687.74365,79.740974,disease,weather,3
20.798605,40.0,19.201395,368.69357,63.16393,disease,weather,3
22.409098,13.999999,8.409099,70.71294,46.1923,disease,weather,3
26.884737,-1.2389615e-06,26.884739,722.7892,200.0,disease,weather,3
26.025507,-1.2389615e-06,26.025509,677.3271,200.0,disease,weather,3
24.831244,2.9999988,21.831245,476.60327,156.88301,disease,weather,3
24.673279,3.9999988,20.67328,427.38452,144.19894,disease,weather,3
22.754992,2.9999988,19.754993,390.25977,153.40712,disease,weather,3
21.336935,2.9999988,18.336937,336.24326,150.69226,disease,weather,3
19.83888,-1.2389615e-06,19.838882,393.58127,200.0,disease,weather,3
19.05194,44.0,24.94806,622.40564,79.13494,disease,weather,3
19.149485,44.0,24.850515,617.5481,78.70378,disease,weather,3
19.402573,31.0,11.597427,134.50032,46.019188,disease,weather,3
19.553356,26.999998,7.446642,55.452477,31.99186,disease,weather,3
19.427595,50.0,30.572405,934.67194,88.06989,disease,weather,3
19.803303,39.0,19.196697,368.51318,65.29122,disease,weather,3
20.41402,-1.2389615e-06,20.414022,416.7323,200.0,disease,weather,3
20.212236,-1.2389615e-06,20.212238,408.53458,200.0,disease,weather,3
21.031069,33.0,11.968931,143.25531,44.303886,disease,weather,3
21.457436,38.0,16.542564,273.65643,55.645065,disease,weather,3
21.893675,31.0,9.106325,82.925156,34.432568,disease,weather,3
22.539171,34.0,11.460829,131.3506,40.5412,disease,weather,3
23.472548,20.0,3.4725475,12.058586,15.975817,disease,weather,3
27.267166,21.0,6.267166,39.27737,25.968653,disease,weather,3
27.614664,37.0,9.385336,88.08453,29.050175,disease,weather,3
27.750507,21.999998,5.7505093,33.068356,23.117392,disease,weather,3
26.648691,46.0,19.351309,374.47314,53.27366,disease,weather,3
25.506824,26.0,0.4931755,0.24322209,1.9149909,disease,weather,3
24.985594,31.0,6.014406,36.17308,21.48555,disease,weather,3
22.66241,32.0,9.337589,87.190575,34.164574,disease,weather,3
25.07089,23.0,2.0708904,4.288587,8.615985,disease,weather,3
26.552599,23.0,3.552599,12.620959,14.338699,disease,weather,3
23.614325,32.0,8.385675,70.31955,30.156528,disease,weather,3
27.251472,30.0,2.7485275,7.554404,9.601596,disease,weather,3
31.784462,26.999998,4.784464,22.891094,16.277988,disease,weather,3
36.864517,26.999998,9.864519,97.30874,30.892017,disease,weather,3
37.56216,36.0,1.5621605,2.4403453,4.2471848,disease,weather,3
40.378143,33.0,7.3781433,54.437,20.109922,disease,weather,3
42.57429,39.0,3.5742912,12.7755575,8.763278,disease,weather,3
44.39267,37.0,7.3926697,54.651566,18.165443,disease,weather,3
44.854923,44.0,0.85492325,0.73089373,1.9243127,disease,weather,3
45.154095,27.999998,17.154097,294.26303,46.89853,disease,weather,3
45.909492,32.0,13.9094925,193.47398,35.7068,disease,weather,3
45.279385,34.0,11.279385,127.22452,28.454771,disease,weather,3
43.048454,26.999998,16.048456,257.55295,45.821014,disease,weather,3
47.47896,25.0,22.478958,505.30356,62.02892,disease,weather,3
46.79524,59.0,12.2047615,148.9562,23.07242,disease,weather,3
42.03694,56.0,13.963058,194.967,28.485302,disease,weather,3
39.18015,39.0,0.18014908,0.03245369,0.46085635,disease,weather,3
41.938007,40.0,1.9380074,3.7558725,4.7304235,disease,weather,3
48.596786,42.0,6.5967865,43.517593,14.562959,disease,weather,3
50.00737,49.0,1.00737,1.0147943,2.0349395,disease,weather,3
48.41856,41.0,7.41856,55.035034,16.592886,disease,weather,3
44.338562,31.0,13.338562,177.91724,35.409653,disease,weather,3
41.165047,36.0,5.1650467,26.677708,13.387011,disease,weather,3
37.39832,48.0,10.601681,112.39564,24.828781,disease,weather,3
35.356426,48.0,12.643574,159.85995,30.336168,disease,weather,3
34.58275,65.0,30.417252,925.20917,61.0894,disease,weather,3
36.603104,68.0,31.396896,985.7651,60.030525,disease,weather,3
37.45068,8.999999,28.45068,809.44116,122.49844,disease,weather,3
37.118607,7.9999986,29.118608,847.8934,129.07584,disease,weather,3
37.643147,11.999999,25.643147,657.571,103.30992,disease,weather,3
34.257126,15.999999,18.257126,333.32263,72.65488,disease,weather,3
31.703959,30.0,1.7039585,2.9034746,5.523012,disease,weather,3
30.416271,18.0,12.416271,154.16379,51.289665,disease,weather,3
30.543537,8.999999,21.543537,464.124,108.961105,disease,weather,3
29.843315,27.999998,1.843317,3.3978176,6.3734837,disease,weather,3
27.813374,30.0,2.1866264,4.7813354,7.564431,disease,weather,3
26.596878,38.0,11.403122,130.03119,35.30549,disease,weather,3
25.462679,34.0,8.537321,72.88585,28.71489,disease,weather,3
24.812334,32.0,7.187666,51.66254,25.303188,disease,weather,3
25.301727,36.0,10.698273,114.45304,34.903656,disease,weather,3
25.940384,46.0,20.059616,402.38818,55.767334,disease,weather,3
26.107225,46.0,19.892775,395.72247,55.175537,disease,weather,3
25.09084,19.0,6.0908394,37.098324,27.628595,disease,weather,3
23.847548,53.0,29.152452,849.8655,75.87087,disease,weather,3
22.621372,23.0,0.37862778,0.14335899,1.6598701,disease,weather,3
23.529287,25.0,1.4707127,2.1629958,6.0611343,disease,weather,3
26.395422,35.0,8.604578,74.038765,28.030031,disease,weather,3
25.947456,21.999998,3.9474583,15.582427,16.465767,disease,weather,3
23.39154,21.0,2.3915405,5.719466,10.774757,disease,weather,3
20.32599,37.0,16.67401,278.02258,58.1726,disease,weather,3
18.575356,23.0,4.4246445,19.577478,21.284939,disease,weather,3
19.429714,30.0,10.570286,111.73094,42.76895,disease,weather,3
21.473879,18.0,3.4738789,12.067834,17.6009,disease,weather,3
