y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
23.56968,-1.2389615e-06,23.569681,555.52985,200.0,disease,weather,1
26.996431,44.0,17.003569,289.12134,47.899784,disease,weather,1
21.959906,44.0,22.040094,485.76575,66.828766,disease,weather,1
20.417587,31.0,10.582413,111.98746,41.16262,disease,weather,1
21.855497,26.999998,5.1445007,26.465887,21.06007,disease,weather,1
23.579187,50.0,26.420813,698.0593,71.815994,disease,weather,1
21.444216,39.0,17.555784,308.20557,58.089214,disease,weather,1
28.660015,-1.2389615e-06,28.660017,821.39655,200.0,disease,weather,1
21.681469,-1.2389615e-06,21.68147,470.08618,200.0,disease,weather,1
30.66387,33.0,2.3361301,5.4575043,7.3389506,disease,weather,1
30.87814,38.0,7.1218605,50.720898,20.679594,disease,weather,1
29.604198,31.0,1.3958015,1.948262,4.606287,disease,weather,1
29.189545,34.0,4.8104553,23.14048,15.225479,disease,weather,1
35.94144,20.0,15.941441,254.12953,56.993313,disease,weather,1
31.264252,21.0,10.264252,105.354866,39.27829,disease,weather,1
35.23684,37.0,1.7631607,3.1087356,4.881611,disease,weather,1
28.778843,21.999998,6.778845,45.952736,26.699486,disease,weather,1
21.262981,46.0,24.737019,611.9201,73.55314,disease,weather,1
25.987701,26.0,0.012298584,0.00015125517,0.047313437,disease,weather,1
25.329475,31.0,5.6705246,32.15485,20.133419,disease,weather,1
18.748018,32.0,13.251982,175.61502,52.226597,disease,weather,1
29.766401,23.0,6.7664013,45.784187,25.646627,disease,weather,1
29.415571,23.0,6.415571,41.159554,24.479637,disease,weather,1
43.073658,32.0,11.073658,122.6259,29.500782,disease,weather,1
42.112026,30.0,12.112026,146.70117,33.592247,disease,weather,1
52.40236,26.999998,25.40236,645.27997,63.983894,disease,weather,1
54.47416,26.999998,27.474161,754.8295,67.442635,disease,weather,1
61.188156,36.0,25.188156,634.44324,51.833797,disease,weather,1
38.57873,33.0,5.5787315,31.122246,15.587679,disease,weather,1
49.058086,39.0,10.058086,101.1651,22.844208,disease,weather,1
53.10213,37.0,16.10213,259.27863,35.741955,disease,weather,1
69.39139,44.0,25.391388,644.7226,44.78539,disease,weather,1
49.56654,27.999998,21.566542,465.11572,55.60785,disease,weather,1
56.930283,32.0,24.930283,621.519,56.067024,disease,weather,1
54.282925,34.0,20.282925,411.39703,45.94982,disease,weather,1
59.307632,26.999998,32.307632,1043.7831,74.86623,disease,weather,1
53.871677,25.0,28.871677,833.5737,73.21178,disease,weather,1
48.158585,59.0,10.841415,117.536285,20.234339,disease,weather,1
53.676304,56.0,2.3236961,5.399564,4.2373714,disease,weather,1
40.617012,39.0,1.617012,2.614728,4.061976,disease,weather,1
36.56515,40.0,3.4348488,11.798186,8.972355,disease,weather,1
47.2971,42.0,5.2971,28.059269,11.863991,disease,weather,1
57.167946,49.0,8.167946,66.71534,15.386839,disease,weather,1
31.02517,41.0,9.974831,99.497246,27.69818,disease,weather,1
28.252989,31.0,2.7470112,7.5460706,9.272143,disease,weather,1
40.810555,36.0,4.8105545,23.141434,12.525764,disease,weather,1
35.987602,48.0,12.012398,144.2977,28.60517,disease,weather,1
32.70017,48.0,15.299831,234.08484,37.91772,disease,weather,1
30.522058,65.0,34.477943,1188.7286,72.188446,disease,weather,1
45.745537,68.0,22.254463,495.26114,39.13026,disease,weather,1
55.738056,8.999999,46.738056,2184.4458,144.3913,disease,weather,1
36.357433,7.9999986,28.357435,804.1441,127.85877,disease,weather,1
34.146698,11.999999,22.146698,490.47623,95.983894,disease,weather,1
51.83749,15.999999,35.83749,1284.3257,105.6569,disease,weather,1
48.488644,30.0,18.488644,341.82996,47.111637,disease,weather,1
29.796116,18.0,11.796116,139.14835,49.360146,disease,weather,1
39.51369,8.999999,30.51369,931.0853,125.79415,disease,weather,1
52.685432,27.999998,24.685434,609.37067,61.189323,disease,weather,1
39.540043,30.0,9.540043,91.01242,27.437553,disease,weather,1
37.654346,38.0,0.34565353,0.11947636,0.9137705,disease,weather,1
19.56521,34.0,14.43479,208.36316,53.89614,disease,weather,1
15.363055,32.0,16.636944,276.7879,70.25283,disease,weather,1
13.7573805,36.0,22.242619,494.73407,89.4043,disease,weather,1
8.578628,46.0,37.42137,1400.359,137.1283,disease,weather,1
21.085196,46.0,24.914804,620.7475,74.2781,disease,weather,1
17.678194,19.0,1.321806,1.7471709,7.2075853,disease,weather,1
