y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
62.051434,46.0,16.051434,257.64853,29.710728,disease,weather,1
45.002975,48.0,2.9970245,8.982156,6.445008,disease,weather,1
49.186825,63.0,13.813175,190.8038,24.625305,disease,weather,1
54.39639,88.0,33.60361,1129.2026,47.19728,disease,weather,1
66.11759,65.0,1.1175919,1.2490115,1.704717,disease,weather,1
59.284153,60.0,0.715847,0.5124369,1.2002382,disease,weather,1
73.473,62.0,11.473,131.62971,16.937693,disease,weather,1
62.696533,83.0,20.303467,412.23077,27.8709,disease,weather,1
79.112236,84.0,4.887764,23.890236,5.9931293,disease,weather,1
71.96079,94.0,22.039207,485.72665,26.559538,disease,weather,1
78.92327,93.0,14.076729,198.1543,16.375593,disease,weather,1
87.240234,83.0,4.2402344,17.979588,4.9814715,disease,weather,1
89.00358,77.0,12.003578,144.08589,14.461832,disease,weather,1
81.36974,45.0,36.369743,1322.7582,57.560844,disease,weather,1
62.60674,54.0,8.606739,74.07596,14.761993,disease,weather,1
60.96956,77.0,16.030441,256.97504,23.23765,disease,weather,1
63.768642,64.0,0.23135757,0.053526327,0.3621508,disease,weather,1
71.87331,30.0,41.873306,1753.3738,82.206635,disease,weather,1
56.08794,90.0,33.91206,1150.0278,46.426914,disease,weather,1
87.019325,75.0,12.019325,144.46417,14.836905,disease,weather,1
77.01866,44.0,33.01866,1090.232,54.567886,disease,weather,1
62.324894,58.0,4.324894,18.704708,7.1886935,disease,weather,1
55.4983,55.0,0.49829865,0.24830154,0.90191185,disease,weather,1
50.73067,60.0,9.269329,85.92046,16.742117,disease,weather,1
57.008415,73.0,15.991585,255.73079,24.600843,disease,weather,1
65.81867,98.0,32.181328,1035.6378,39.288963,disease,weather,1
75.30035,81.0,5.6996536,32.48605,7.293206,disease,weather,1
80.15083,87.0,6.849167,46.911087,8.195193,disease,weather,1
83.34137,88.0,4.6586304,21.702837,5.4378347,disease,weather,1
85.376045,103.0,17.623955,310.6038,18.711462,disease,weather,1
86.68017,109.0,22.319832,498.1749,22.812563,disease,weather,1
100.79772,112.0,11.202278,125.491035,10.528569,disease,weather,1
98.66626,73.0,25.66626,658.7569,29.90251,disease,weather,1
91.0335,57.0,34.0335,1158.2792,45.98081,disease,weather,1
86.14756,48.0,38.14756,1455.2363,56.87403,disease,weather,1
59.034927,59.0,0.03492737,0.001219921,0.05918141,disease,weather,1
49.035995,44.0,5.0359955,25.36125,10.825908,disease,weather,1
46.019943,78.0,31.980057,1022.72406,51.57244,disease,weather,1
67.96377,65.0,2.963768,8.783921,4.4580083,disease,weather,1
68.57578,59.0,9.575783,91.69562,15.011912,disease,weather,1
72.61556,61.0,11.615562,134.9213,17.386541,disease,weather,1
66.753845,68.0,1.2461548,1.5529017,1.8495276,disease,weather,1
58.26855,84.0,25.73145,662.1075,36.173065,disease,weather,1
67.75699,46.0,21.756989,473.36655,38.251694,disease,weather,1
57.47804,67.0,9.521961,90.66775,15.299021,disease,weather,1
51.65031,41.0,10.6503105,113.429115,22.99034,disease,weather,1
52.675503,46.0,6.675503,44.562336,13.530212,disease,weather,1
51.71142,70.0,18.288582,334.47223,30.052366,disease,weather,1
59.527477,74.0,14.472523,209.45392,21.67722,disease,weather,1
71.20554,90.0,18.794456,353.2316,23.317383,disease,weather,1
79.04878,100.0,20.951218,438.95352,23.402803,disease,weather,1
79.90975,114.0,34.09025,1162.145,35.160942,disease,weather,1
89.22534,142.0,52.77466,2785.1646,45.647816,disease,weather,1
99.62199,108.0,8.378014,70.19111,8.07045,disease,weather,1
111.29729,126.0,14.702713,216.16977,12.3918085,disease,weather,1
123.123795,103.0,20.123795,404.9671,17.798918,disease,weather,1
109.65355,105.0,4.653549,21.65552,4.33587,disease,weather,1
43.24765,39.0,4.24765,18.042532,10.328928,disease,weather,3
40.148544,33.0,7.1485443,51.101685,19.54528,disease,weather,3
38.295086,46.0,7.704914,59.3657,18.280813,disease,weather,3
40.040466,61.0,20.959534,439.30206,41.487404,disease,weather,3
36.138542,40.0,3.8614578,14.910856,10.143241,disease,weather,3
33.55493,86.0,52.44507,2750.485,87.73384,disease,weather,3
30.739159,85.0,54.26084,2944.239,93.764015,disease,weather,3
38.06732,89.0,50.93268,2594.1377,80.16645,disease,weather,3
41.327415,75.0,33.672585,1133.8429,57.892776,disease,weather,3
35.004528,63.0,27.995472,783.74646,57.130974,disease,weather,3
41.004025,62.0,20.995975,440.831,40.767292,disease,weather,3
42.014774,73.0,30.985226,960.0842,53.88043,disease,weather,3
36.0036,71.0,34.9964,1224.7479,65.41163,disease,weather,3
36.42601,72.0,35.57399,1265.5088,65.61892,disease,weather,3
34.38775,51.0,16.612251,275.9669,38.91015,disease,weather,3
35.62263,53.0,17.377369,301.97296,39.21655,disease,weather,3
31.870512,44.0,12.129488,147.12448,31.974182,disease,weather,3
34.229633,54.0,19.770367,390.8674,44.81571,disease,weather,3
37.917736,56.0,18.082264,326.96826,38.5066,disease,weather,3
36.205692,25.0,11.205692,125.56754,36.616505,disease,weather,3
32.285164,42.0,9.714836,94.378044,26.155523,disease,weather,3
26.995428,21.999998,4.99543,24.95432,20.391413,disease,weather,3
25.01699,32.0,6.9830093,48.76242,24.494486,disease,weather,3
30.114141,20.0,10.114141,102.29586,40.36442,disease,weather,3
26.0999,40.0,13.900101,193.2128,42.057858,disease,weather,3
34.716904,25.0,9.716904,94.41822,32.54323,disease,weather,3
25.456694,34.0,8.543306,72.98808,28.737911,disease,weather,3
27.777273,43.0,15.222727,231.73141,43.01586,disease,weather,3
27.912195,34.0,6.087805,37.061367,19.665932,disease,weather,3
28.878933,16.999998,11.878935,141.1091,51.783836,disease,weather,3
20.928019,35.0,14.071981,198.02066,50.321762,disease,weather,3
20.173853,41.0,20.826147,433.7284,68.088394,disease,weather,3
18.029343,42.0,23.970657,574.5924,79.86314,disease,weather,3
22.323347,42.0,19.676653,387.1707,61.180435,disease,weather,3
26.059427,35.0,8.940573,79.93384,29.284822,disease,weather,3
28.063364,30.0,1.936636,3.7505589,6.670768,disease,weather,3
25.78055,26.999998,1.2194481,1.4870536,4.620824,disease,weather,3
23.592915,24.0,0.40708542,0.16571854,1.7106977,disease,weather,3
23.434772,34.0,10.5652275,111.62403,36.79035,disease,weather,3
19.452127,40.0,20.547873,422.21506,69.1241,disease,weather,3
14.382497,21.0,6.617503,43.791348,37.40552,disease,weather,3
17.894464,11.000003,6.8944616,47.5336,47.721676,disease,weather,3
20.339981,24.0,3.660019,13.395739,16.508888,disease,weather,3
22.357216,21.999998,0.3572178,0.12760454,1.6106412,disease,weather,3
28.560024,21.999998,6.560026,43.033943,25.949461,disease,weather,3
24.899412,29.0,4.100588,16.814821,15.215705,disease,weather,3
12.75339,32.0,19.246609,370.43195,86.01185,disease,weather,3
12.976043,32.0,19.023956,361.91092,84.595955,disease,weather,3
16.957611,31.0,14.042389,197.18869,58.561672,disease,weather,3
24.430344,27.999998,3.5696545,12.742433,13.61675,disease,weather,3
25.733568,15.999999,9.733569,94.74237,46.646236,disease,weather,3
30.645555,26.0,4.6455555,21.581186,16.40219,disease,weather,3
32.776436,35.0,2.2235641,4.9442377,6.561467,disease,weather,3
21.642027,33.0,11.357973,129.00356,41.572296,disease,weather,3
17.603321,21.999998,4.396677,19.330769,22.203579,disease,weather,3
19.113272,29.0,9.886728,97.7474,41.097717,disease,weather,3
21.835884,34.0,12.164116,147.96571,43.57096,disease,weather,3
23.92326,25.0,1.0767403,1.1593696,4.401752,disease,weather,3
31.373524,30.0,1.3735237,1.8865674,4.475949,disease,weather,3
29.779848,33.0,3.220152,10.369378,10.2585535,disease,weather,3
27.469969,30.0,2.5300312,6.4010577,8.804707,disease,weather,3
26.054245,27.999998,1.9457531,3.7859552,7.199261,disease,weather,3
27.000431,32.0,4.999569,24.99569,16.947567,disease,weather,3
23.886133,41.0,17.113867,292.88443,52.75046,disease,weather,3
15.306409,26.0,10.693591,114.35289,51.77691,disease,weather,3
20.939308,26.999998,6.06069,36.731964,25.284845,disease,weather,3
21.251743,42.0,20.748257,430.49014,65.60533,disease,weather,3
18.099829,35.0,16.900171,285.61578,63.654335,disease,weather,3
20.74457,34.0,13.25543,175.70644,48.426468,disease,weather,3
21.375717,33.0,11.624283,135.12395,42.75542,disease,weather,3
26.78135,38.0,11.218651,125.85812,34.635433,disease,weather,3
24.391727,24.0,0.39172745,0.1534504,1.618985,disease,weather,3
21.314589,25.0,3.6854115,13.582257,15.914689,disease,weather,3
22.054665,46.0,23.945335,573.3791,70.37089,disease,weather,3
18.838282,40.0,21.161718,447.81833,71.9318,disease,weather,3
19.787512,13.999999,5.787513,33.495304,34.258297,disease,weather,3
17.997297,-1.2389615e-06,17.9973,323.90277,200.0,disease,weather,3
24.756508,-1.2389615e-06,24.75651,612.88477,200.0,disease,weather,3
24.296976,2.9999988,21.296978,453.56128,156.03911,disease,weather,3
29.499578,3.9999988,25.49958,650.2286,152.23822,disease,weather,3
27.190592,2.9999988,24.190594,585.1848,160.25253,disease,weather,3
21.982082,2.9999988,18.982084,360.31952,151.9656,disease,weather,3
16.872992,-1.2389615e-06,16.872993,284.6979,200.0,disease,weather,3
19.499037,44.0,24.500963,600.2972,77.169556,disease,weather,3
18.153154,44.0,25.846846,668.05945,83.17147,disease,weather,3
18.233929,31.0,12.766071,162.97258,51.858837,disease,weather,3
27.595547,26.999998,0.5955486,0.35467818,2.181675,disease,weather,3
29.203133,50.0,20.796867,432.5097,52.515263,disease,weather,3
25.267672,39.0,13.732328,188.57684,42.734795,disease,weather,3
22.28898,-1.2389615e-06,22.288982,496.79874,200.0,disease,weather,3
