y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
48.60137,46.0,2.6013718,6.767135,5.499649,disease,weather,3
61.970154,48.0,13.970154,195.16519,25.407175,disease,weather,3
55.660404,63.0,7.339596,53.869667,12.370758,disease,weather,3
56.12285,88.0,31.877151,1016.1528,44.23608,disease,weather,3
43.622562,65.0,21.377438,456.99484,39.360954,disease,weather,3
62.316963,60.0,2.3169632,5.3683186,3.7884579,disease,weather,3
52.32823,62.0,9.671768,93.5431,16.9193,disease,weather,3
55.945923,83.0,27.054077,731.9231,38.94188,disease,weather,3
51.962914,84.0,32.037086,1026.3749,47.12621,disease,weather,3
52.096478,94.0,41.903522,1755.9052,57.364178,disease,weather,3
69.43349,93.0,23.566513,555.38055,29.016817,disease,weather,3
67.394005,83.0,15.605995,243.54709,20.753479,disease,weather,3
77.01493,77.0,0.014930725,0.00022292655,0.019388674,disease,weather,3
80.5533,45.0,35.5533,1264.0371,56.634594,disease,weather,3
79.112755,54.0,25.112755,630.65045,37.731552,disease,weather,3
71.31143,77.0,5.688568,32.359806,7.671112,disease,weather,3
50.027996,64.0,13.972004,195.21689,24.506268,disease,weather,3
43.355347,30.0,13.355347,178.36528,36.412743,disease,weather,3
71.68533,90.0,18.314667,335.42703,22.654703,disease,weather,3
71.06441,75.0,3.9355927,15.48889,5.3888454,disease,weather,3
34.602676,44.0,9.397324,88.30969,23.91095,disease,weather,3
62.273342,58.0,4.273342,18.261454,7.10605,disease,weather,3
66.476265,55.0,11.476265,131.70465,18.894663,disease,weather,3
43.507927,60.0,16.492073,271.98846,31.8663,disease,weather,3
35.798145,73.0,37.201855,1383.978,68.38693,disease,weather,3
57.970768,98.0,40.029232,1602.3395,51.329147,disease,weather,3
60.156906,81.0,20.843094,434.43457,29.531809,disease,weather,3
59.085323,87.0,27.914677,779.2292,38.21695,disease,weather,3
72.405754,88.0,15.594246,243.18051,19.443499,disease,weather,3
67.47137,103.0,35.528633,1262.2838,41.682816,disease,weather,3
61.734024,109.0,47.265976,2234.0725,55.367966,disease,weather,3
64.107185,112.0,47.892815,2293.7217,54.390533,disease,weather,3
84.06435,73.0,11.064346,122.41976,14.088935,disease,weather,3
87.85896,57.0,30.858963,952.2756,42.60553,disease,weather,3
87.00766,48.0,39.00766,1521.5975,57.785843,disease,weather,3
83.03311,59.0,24.033112,577.59045,33.84156,disease,weather,3
59.74044,44.0,15.74044,247.76146,30.345812,disease,weather,3
38.24163,78.0,39.75837,1580.7279,68.40642,disease,weather,3
46.154205,65.0,18.845795,355.16397,33.90928,disease,weather,3
36.8334,59.0,22.1666,491.35812,46.260693,disease,weather,3
66.60577,61.0,5.6057663,31.424616,8.78607,disease,weather,3
64.48301,68.0,3.5169907,12.369224,5.309346,disease,weather,3
46.188866,84.0,37.811134,1429.6819,58.086586,disease,weather,3
37.16019,46.0,8.839809,78.14223,21.259714,disease,weather,3
57.642254,67.0,9.357746,87.56741,15.015367,disease,weather,3
71.1346,41.0,30.134598,908.094,53.74719,disease,weather,3
65.17106,46.0,19.171059,367.52948,34.489296,disease,weather,3
64.648445,70.0,5.351555,28.63914,7.94893,disease,weather,3
53.16982,74.0,20.830181,433.89645,32.759632,disease,weather,3
56.55243,90.0,33.44757,1118.74,45.645878,disease,weather,3
59.966442,100.0,40.033558,1602.6858,50.052444,disease,weather,3
69.74347,114.0,44.25653,1958.6405,48.172085,disease,weather,3
66.6938,142.0,75.3062,5671.0234,72.169075,disease,weather,3
57.710236,108.0,50.289764,2529.0603,60.696022,disease,weather,3
74.71929,126.0,51.28071,2629.711,51.09694,disease,weather,3
73.177124,103.0,29.822876,889.40393,33.85556,disease,weather,3
85.488106,105.0,19.511894,380.71402,20.486208,disease,weather,3
40.988853,45.0,4.0111465,16.089296,9.329457,disease,weather_lag3,1
38.114883,36.0,2.1148834,4.472732,5.7070413,disease,weather_lag3,1
35.682873,39.0,3.3171272,11.003333,8.883233,disease,weather_lag3,1
36.36396,33.0,3.3639603,11.316229,9.699447,disease,weather_lag3,1
35.95675,46.0,10.043251,100.86689,24.508661,disease,weather_lag3,1
40.368355,61.0,20.631645,425.6648,40.706284,disease,weather_lag3,1
48.429825,40.0,8.429825,71.06194,19.065569,disease,weather_lag3,1
40.423656,86.0,45.576344,2077.2031,72.100975,disease,weather_lag3,1
53.805492,85.0,31.194508,973.0973,44.94708,disease,weather_lag3,1
59.60156,89.0,29.398441,864.2684,39.5668,disease,weather_lag3,1
69.206726,75.0,5.793274,33.562023,8.034679,disease,weather_lag3,1
67.04541,63.0,4.04541,16.365343,6.2215347,disease,weather_lag3,1
61.8401,62.0,0.15990067,0.025568223,0.25823727,disease,weather_lag3,1
49.28515,73.0,23.714851,562.39417,38.78615,disease,weather_lag3,1
66.55398,71.0,4.446022,19.767113,6.464403,disease,weather_lag3,1
81.48381,72.0,9.48381,89.94266,12.35806,disease,weather_lag3,1
78.62348,51.0,27.623482,763.05676,42.62111,disease,weather_lag3,1
65.02095,53.0,12.02095,144.50325,20.370874,disease,weather_lag3,1
44.394188,44.0,0.39418793,0.15538412,0.89188653,disease,weather_lag3,1
35.223885,54.0,18.776115,352.5425,42.087643,disease,weather_lag3,1
45.856876,56.0,10.143124,102.88296,19.916424,disease,weather_lag3,1
48.310867,25.0,23.310867,543.39655,63.594574,disease,weather_lag3,1
40.825676,42.0,1.174324,1.3790369,2.8356524,disease,weather_lag3,1
48.804184,21.999998,26.804186,718.46436,75.71356,disease,weather_lag3,1
35.906937,32.0,3.9069366,15.2641535,11.506738,disease,weather_lag3,1
50.307503,20.0,30.307503,918.54474,86.214134,disease,weather_lag3,1
42.239803,40.0,2.2398033,5.016719,5.4470053,disease,weather_lag3,1
48.278988,25.0,23.278988,541.91125,63.535233,disease,weather_lag3,1
32.290337,34.0,1.7096634,2.9229488,5.1581073,disease,weather_lag3,1
39.654224,43.0,3.3457756,11.194215,8.095838,disease,weather_lag3,1
39.42552,34.0,5.425522,29.436287,14.778299,disease,weather_lag3,1
37.417076,16.999998,20.417078,416.8571,75.03923,disease,weather_lag3,1
35.683598,35.0,0.68359756,0.46730563,1.9342468,disease,weather_lag3,1
32.431572,41.0,8.568428,73.41796,23.337177,disease,weather_lag3,1
35.742863,42.0,6.2571373,39.151768,16.09701,disease,weather_lag3,1
33.733784,42.0,8.266216,68.33033,21.829668,disease,weather_lag3,1
39.114433,35.0,4.1144333,16.928562,11.102921,disease,weather_lag3,1
29.123363,30.0,0.8766365,0.76849157,2.9654486,disease,weather_lag3,1
30.427351,26.999998,3.427353,11.746748,11.936309,disease,weather_lag3,1
26.525284,24.0,2.5252838,6.3770585,9.9961195,disease,weather_lag3,1
27.895792,34.0,6.104208,37.261356,19.724146,disease,weather_lag3,1
30.065367,40.0,9.934633,98.69694,28.358185,disease,weather_lag3,1
34.817406,21.0,13.817406,190.9207,49.509308,disease,weather_lag3,1
25.672901,11.000003,14.672898,215.29395,80.02037,disease,weather_lag3,1
16.675564,24.0,7.324436,53.647366,36.01394,disease,weather_lag3,1
21.038605,21.999998,0.96139336,0.9242772,4.467586,disease,weather_lag3,1
25.31333,21.999998,3.3133316,10.978167,14.005913,disease,weather_lag3,1
27.539124,29.0,1.4608765,2.13416,5.1676655,disease,weather_lag3,1
26.893824,32.0,5.1061764,26.073038,17.340279,disease,weather_lag3,1
27.059496,32.0,4.940504,24.40858,16.7306,disease,weather_lag3,1
27.812708,31.0,3.187292,10.158831,10.838787,disease,weather_lag3,1
25.759737,27.999998,2.240261,5.0187697,8.334346,disease,weather_lag3,1
23.00667,15.999999,7.006671,49.093437,35.925503,disease,weather_lag3,1
21.297039,26.0,4.702961,22.117842,19.886915,disease,weather_lag3,1
25.636473,35.0,9.363527,87.675644,30.88414,disease,weather_lag3,1
28.643972,33.0,4.3560276,18.974976,14.132857,disease,weather_lag3,1
26.258284,21.999998,4.2582855,18.132996,17.647896,disease,weather_lag3,1
21.6863,29.0,7.3136997,53.490204,28.858683,disease,weather_lag3,1
23.627354,34.0,10.372646,107.59179,35.99904,disease,weather_lag3,1
26.567257,25.0,1.5672569,2.4562943,6.0784965,disease,weather_lag3,1
22.350746,30.0,7.649254,58.511086,29.223093,disease,weather_lag3,1
28.222364,33.0,4.7776356,22.825802,15.607484,disease,weather_lag3,1
28.6088,30.0,1.3911991,1.9354349,4.747407,disease,weather_lag3,1
28.75066,27.999998,0.75066185,0.5634932,2.6454737,disease,weather_lag3,1
26.73074,32.0,5.2692604,27.765104,17.94379,disease,weather_lag3,1
26.288841,41.0,14.711159,216.4182,43.725403,disease,weather_lag3,1
30.238588,26.0,4.2385883,17.965631,15.073594,disease,weather_lag3,1
27.170317,26.999998,0.1703186,0.029008426,0.6288263,disease,weather_lag3,1
28.336542,42.0,13.663458,186.69008,38.85166,disease,weather_lag3,1
32.32668,35.0,2.6733208,7.146644,7.9413424,disease,weather_lag3,1
30.014437,34.0,3.9855633,15.884715,12.452077,disease,weather_lag3,1
32.55829,33.0,0.44171143,0.19510898,1.347538,disease,weather_lag3,1
30.06099,38.0,7.9390106,63.02789,23.329107,disease,weather_lag3,1
32.454254,24.0,8.454254,71.47441,29.950813,disease,weather_lag3,1
27.215458,25.0,2.215458,4.9082537,8.485831,disease,weather_lag3,1
27.84933,46.0,18.15067,329.44678,49.155945,disease,weather_lag3,1
33.702442,40.0,6.297558,39.659233,17.089144,disease,weather_lag3,1
33.29165,13.999999,19.291649,372.16772,81.58586,disease,weather_lag3,1
26.385098,-1.2389615e-06,26.3851,696.17346,200.0,disease,weather_lag3,1
13.104354,-1.2389615e-06,13.104355,171.72412,200.0,disease,weather_lag3,1
13.991897,2.9999988,10.991898,120.821815,129.37811,disease,weather_lag3,1
16.628557,3.9999988,12.628558,159.48048,122.437645,disease,weather_lag3,1
14.878396,2.9999988,11.878397,141.09631,132.8799,disease,weather_lag3,1
9.796134,2.9999988,6.796135,46.18745,106.2217,disease,weather_lag3,1
10.597949,-1.2389615e-06,10.59795,112.31654,200.0,disease,weather_lag3,1
7.752585,44.0,36.247414,1313.875,140.07962,disease,weather_lag3,1
16.701523,44.0,27.298477,745.20685,89.9433,disease,weather_lag3,1
22.652407,31.0,8.347593,69.68231,31.117313,disease,weather_lag3,1
23.925026,26.999998,3.0749722,9.455454,12.076468,disease,weather_lag3,1
24.651678,50.0,25.348322,642.5374,67.91092,disease,weather_lag3,1
36.61931,39.0,2.3806915,5.667692,6.296518,disease,weather_lag3,1
30.34917,-1.2389615e-06,30.349173,921.07227,200.0,disease,weather_lag3,1
4.7557664,-1.2389615e-06,4.755768,22.617327,200.0,disease,weather_lag3,1
11.873439,33.0,21.12656,446.33154,94.160645,disease,weather_lag3,1
22.67056,38.0,15.329439,234.9917,50.533367,disease,weather_lag3,1
24.413982,31.0,6.5860176,43.37563,23.770237,disease,weather_lag3,1
19.533255,34.0,14.466745,209.28673,54.04769,disease,weather_lag3,1
16.557333,20.0,3.442667,11.851956,18.834343,disease,weather_lag3,1
18.12998,21.0,2.87002,8.237015,14.669161,disease,weather_lag3,1
26.44051,37.0,10.55949,111.50283,33.289425,disease,weather_lag3,1
27.643091,21.999998,5.643093,31.8445,22.734657,disease,weather_lag3,1
21.469694,46.0,24.530306,601.7359,72.715034,disease,weather_lag3,1
34.556686,26.0,8.556686,73.21688,28.260088,disease,weather_lag3,1
22.984238,31.0,8.015762,64.25245,29.696676,disease,weather_lag3,1
25.589506,32.0,6.410494,41.094433,22.262714,disease,weather_lag3,1
21.868675,23.0,1.1313248,1.2798958,5.0428267,disease,weather_lag3,1
19.36638,23.0,3.6336193,13.203189,17.153315,disease,weather_lag3,1
27.843658,32.0,4.1563416,17.275175,13.890667,disease,weather_lag3,1
27.717955,30.0,2.2820454,5.2077312,7.9075756,disease,weather_lag3,1
29.071573,26.999998,2.0715752,4.291424,7.389039,disease,weather_lag3,1
23.67171,26.999998,3.328289,11.077508,13.136676,disease,weather_lag3,1
25.203043,36.0,10.796957,116.57428,35.28242,disease,weather_lag3,1
26.488985,33.0,6.511015,42.393314,21.889818,disease,weather_lag3,1
29.594858,39.0,9.405142,88.456696,27.422295,disease,weather_lag3,1
32.57228,37.0,4.427719,19.604696,12.7284,disease,weather_lag3,1
33.523014,44.0,10.476986,109.767235,27.02936,disease,weather_lag3,1
35.890953,27.999998,7.890955,62.26717,24.70132,disease,weather_lag3,1
29.5244,32.0,2.4755993,6.128592,8.047537,disease,weather_lag3,1
29.749186,34.0,4.2508144,18.069424,13.33606,disease,weather_lag3,1
30.68792,26.999998,3.6879215,13.600765,12.785767,disease,weather_lag3,1
27.61472,25.0,2.6147194,6.8367577,9.939117,disease,weather_lag3,1
29.18273,59.0,29.81727,889.0696,67.6261,disease,weather_lag3,1
38.982807,56.0,17.017193,289.58484,35.832153,disease,weather_lag3,1
42.37962,39.0,3.3796196,11.421828,8.305813,disease,weather_lag3,1
37.066994,40.0,2.9330063,8.602526,7.6115756,disease,weather_lag3,1
36.84706,42.0,5.152939,26.552778,13.070719,disease,weather_lag3,1
36.402927,49.0,12.597073,158.68623,29.500332,disease,weather_lag3,1
40.47487,41.0,0.5251312,0.2757628,1.2890631,disease,weather_lag3,1
41.336754,31.0,10.336754,106.84848,28.579536,disease,weather_lag3,1
36.38056,36.0,0.38056183,0.1448273,1.0515581,disease,weather_lag3,1
35.27381,48.0,12.726189,161.95587,30.564684,disease,weather_lag3,1
41.400806,48.0,6.5991936,43.549355,14.7631645,disease,weather_lag3,1
40.72161,65.0,24.278389,589.4402,45.928905,disease,weather_lag3,1
45.80303,68.0,22.196972,492.70557,39.009457,disease,weather_lag3,1
52.29418,8.999999,43.29418,1874.3862,141.26686,disease,weather_lag3,1
28.947195,7.9999986,20.947197,438.78506,113.38992,disease,weather_lag3,1
26.437225,11.999999,14.437226,208.4335,75.12106,disease,weather_lag3,1
22.575993,15.999999,6.5759935,43.24369,34.09371,disease,weather_lag3,1
25.445906,30.0,4.5540943,20.739775,16.42716,disease,weather_lag3,1
30.533175,18.0,12.5331745,157.08046,51.647865,disease,weather_lag3,1
23.569756,8.999999,14.5697565,212.2778,89.46802,disease,weather_lag3,1
17.276989,27.999998,10.723009,114.982925,47.36627,disease,weather_lag3,1
23.358002,30.0,6.6419983,44.116142,24.895977,disease,weather_lag3,1
25.495409,38.0,12.504591,156.36479,39.387386,disease,weather_lag3,1
34.363186,34.0,0.36318588,0.13190399,1.0625188,disease,weather_lag3,1
34.28188,32.0,2.2818794,5.2069736,6.88538,disease,weather_lag3,1
28.19501,36.0,7.804991,60.91788,24.316505,disease,weather_lag3,1
31.055874,46.0,14.944126,223.3269,38.787766,disease,weather_lag3,1
34.549717,46.0,11.450283,131.10898,28.430351,disease,weather_lag3,1
38.493076,19.0,19.493076,379.98,67.81017,disease,weather_lag3,1
21.222435,53.0,31.777565,1009.81366,85.62792,disease,weather_lag3,1
40.20386,23.0,17.203861,295.97284,54.43927,disease,weather_lag3,1
22.846369,25.0,2.1536312,4.6381273,9.002276,disease,weather_lag3,1
25.441,35.0,9.559,91.37448,31.630846,disease,weather_lag3,1
28.139658,21.999998,6.13966,37.695423,24.490236,disease,weather_lag3,1
24.386168,21.0,3.3861675,11.46613,14.921583,disease,weather_lag3,1
28.43071,37.0,8.56929,73.43273,26.193481,disease,weather_lag3,1
30.027786,23.0,7.0277863,49.38978,26.506052,disease,weather_lag3,1
24.053625,30.0,5.946375,35.359375,22.00176,disease,weather_lag3,1
27.210884,18.0,9.210884,84.840385,40.746315,disease,weather_lag3,1
27.69465,43.0,15.305349,234.25372,43.29988,disease,weather_lag3,1
31.115995,25.0,6.1159954,37.4054,21.79769,disease,weather_lag3,1
26.680597,15.000001,11.680596,136.43633,56.04812,disease,weather_lag3,1
22.734846,16.999998,5.734848,32.88848,28.865587,disease,weather_lag3,1
21.380627,4.9999986,16.380629,268.32498,124.18681,disease,weather_lag3,1
11.84788,8.999999,2.8478813,8.110428,27.320585,disease,weather_lag3,1
17.492643,18.0,0.50735664,0.25741076,2.8589396,disease,weather_lag3,1
14.29984,9.999999,4.299841,18.488632,35.38987,disease,weather_lag3,1
13.226022,9.999999,3.2260227,10.407223,27.779383,disease,weather_lag3,1
11.940387,27.999998,16.059612,257.91113,80.41792,disease,weather_lag3,1
19.6458,21.0,1.3542004,1.8338586,6.6634216,disease,weather_lag3,1
13.159663,33.0,19.840336,393.63892,85.96395,disease,weather_lag3,1
21.458517,39.0,17.541483,307.7036,58.02816,disease,weather_lag3,1
30.721247,38.0,7.2787533,52.980247,21.183414,disease,weather_lag3,1
30.274021,52.0,21.725979,472.01816,52.81371,disease,weather_lag3,1
42.516113,45.0,2.4838867,6.169693,5.67641,disease,weather_lag3,1
42.114292,61.0,18.885708,356.66995,36.630634,disease,weather_lag3,1
51.409756,47.0,4.4097557,19.445946,8.962029,disease,weather_lag3,1
46.18785,46.0,0.18785095,0.03528798,0.4075395,disease,weather_lag3,1
46.42408,67.0,20.57592,423.3685,36.2814,disease,weather_lag3,1
56.54539,59.0,2.454609,6.025105,4.2487354,disease,weather_lag3,1
52.965385,46.0,6.9653854,48.516594,14.076407,disease,weather_lag3,1
50.241375,48.0,2.241375,5.0237617,4.5629954,disease,weather_lag3,1
46.82235,63.0,16.17765,261.71637,29.46149,disease,weather_lag3,1
53.724663,88.0,34.275337,1174.7987,48.368908,disease,weather_lag3,1
61.147503,65.0,3.852497,14.841734,6.107924,disease,weather_lag3,1
69.18507,60.0,9.185066,84.36544,14.220013,disease,weather_lag3,1
64.423676,62.0,2.4236755,5.874203,3.8342113,disease,weather_lag3,1
53.2181,83.0,29.781898,886.9615,43.726784,disease,weather_lag3,1
63.28101,84.0,20.71899,429.27655,28.135317,disease,weather_lag3,1
76.12924,94.0,17.870758,319.36398,21.00845,disease,weather_lag3,1
78.42909,93.0,14.570908,212.31136,16.99934,disease,weather_lag3,1
71.96603,83.0,11.033974,121.74857,14.240506,disease,weather_lag3,1
86.75314,77.0,9.753143,95.1238,11.912007,disease,weather_lag3,1
80.982124,45.0,35.982124,1294.7133,57.12259,disease,weather_lag3,1
41.79155,54.0,12.20845,149.04626,25.48962,disease,weather_lag3,1
39.770435,77.0,37.229565,1386.0405,63.765396,disease,weather_lag3,1
58.680935,64.0,5.319065,28.292454,8.67138,disease,weather_lag3,1
68.247154,30.0,38.247154,1462.8448,77.859055,disease,weather_lag3,1
45.76041,90.0,44.23959,1957.1412,65.173035,disease,weather_lag3,1
67.08109,75.0,7.918907,62.70909,11.147025,disease,weather_lag3,1
60.41353,44.0,16.413528,269.40393,31.439468,disease,weather_lag3,1
52.967243,58.0,5.032757,25.328642,9.070707,disease,weather_lag3,1
56.54059,55.0,1.5405884,2.3734126,2.7623818,disease,weather_lag3,1
53.402786,60.0,6.5972137,43.523228,11.635012,disease,weather_lag3,1
45.226833,73.0,27.773167,771.3488,46.982845,disease,weather_lag3,1
70.26769,98.0,27.732307,769.0809,32.962128,disease,weather_lag3,1
77.475815,81.0,3.5241852,12.419881,4.4476,disease,weather_lag3,1
63.164246,87.0,23.835754,568.1432,31.746244,disease,weather_lag3,1
75.86566,88.0,12.134338,147.24217,14.810104,disease,weather_lag3,1
81.63334,103.0,21.366661,456.5342,23.144966,disease,weather_lag3,1
82.822014,109.0,26.177986,685.287,27.294037,disease,weather_lag3,1
78.11275,112.0,33.887253,1148.346,35.649635,disease,weather_lag3,1
103.0419,73.0,30.0419,902.5158,34.130398,disease,weather_lag3,1
96.76339,57.0,39.76339,1581.1272,51.720226,disease,weather_lag3,1
68.46906,48.0,20.469063,418.98254,35.149357,disease,weather_lag3,1
41.162666,59.0,17.837334,318.17047,35.61673,disease,weather_lag3,1
35.304657,44.0,8.695343,75.60899,21.92896,disease,weather_lag3,1
38.21746,78.0,39.78254,1582.6504,68.46224,disease,weather_lag3,1
70.2886,65.0,5.288597,27.96926,7.8182445,disease,weather_lag3,1
66.87355,59.0,7.8735504,61.992798,12.510254,disease,weather_lag3,1
60.040394,61.0,0.9596062,0.920844,1.5855966,disease,weather_lag3,1
50.04541,68.0,17.95459,322.3673,30.419804,disease,weather_lag3,1
61.90091,84.0,22.09909,488.3698,30.293285,disease,weather_lag3,1
61.24178,46.0,15.241779,232.31184,28.42508,disease,weather_lag3,1
54.998863,67.0,12.001137,144.02728,19.674177,disease,weather_lag3,1
61.754135,41.0,20.754135,430.73413,40.395718,disease,weather_lag3,1
39.824688,46.0,6.175312,38.13448,14.390525,disease,weather_lag3,1
46.25663,70.0,23.74337,563.7476,40.846478,disease,weather_lag3,1
53.439095,74.0,20.560905,422.75082,32.267815,disease,weather_lag3,1
71.382614,90.0,18.617386,346.60706,23.072355,disease,weather_lag3,1
62.483624,100.0,37.516376,1407.4785,46.178654,disease,weather_lag3,1
73.09984,114.0,40.90016,1672.8232,43.720146,disease,weather_lag3,1
71.63542,142.0,70.36458,4951.174,65.87351,disease,weather_lag3,1
79.92289,108.0,28.07711,788.3241,29.881525,disease,weather_lag3,1
93.14178,126.0,32.858223,1079.6628,29.988094,disease,weather_lag3,1
90.763596,103.0,12.236404,149.7296,12.63024,disease,weather_lag3,1
93.94673,105.0,11.053268,122.17474,11.111787,disease,weather_lag3,1
38.815796,39.0,0.1842041,0.03393115,0.4734363,disease,weather_lag3,3
40.43698,33.0,7.436981,55.30869,20.25405,disease,weather_lag3,3
37.32255,46.0,8.677448,75.29811,20.828571,disease,weather_lag3,3
38.513683,61.0,22.486317,505.63443,45.19241,disease,weather_lag3,3
40.619865,40.0,0.6198654,0.38423315,1.5377486,disease,weather_lag3,3
44.112797,86.0,41.887203,1754.5378,64.38599,disease,weather_lag3,3
41.840607,85.0,43.159393,1862.7333,68.05296,disease,weather_lag3,3
42.721645,89.0,46.278355,2141.686,70.26689,disease,weather_lag3,3
56.557938,75.0,18.442062,340.10965,28.036413,disease,weather_lag3,3
55.57347,63.0,7.426529,55.15333,12.52646,disease,weather_lag3,3
64.5133,62.0,2.513298,6.316667,3.973176,disease,weather_lag3,3
62.24116,73.0,10.758839,115.75261,15.910597,disease,weather_lag3,3
62.108925,71.0,8.891075,79.051216,13.359098,disease,weather_lag3,3
77.02847,72.0,5.028473,25.28554,6.7483387,disease,weather_lag3,3
77.91728,51.0,26.917282,724.5401,41.758995,disease,weather_lag3,3
81.939,53.0,28.939003,837.4659,42.89198,disease,weather_lag3,3
68.83255,44.0,24.83255,616.6555,44.01664,disease,weather_lag3,3
53.736412,54.0,0.26358795,0.06947861,0.4893201,disease,weather_lag3,3
53.381184,56.0,2.6188164,6.858199,4.788422,disease,weather_lag3,3
42.905586,25.0,17.905586,320.61002,52.73671,disease,weather_lag3,3
58.725616,42.0,16.725616,279.74625,33.210255,disease,weather_lag3,3
59.24812,21.999998,37.248123,1387.4227,91.68981,disease,weather_lag3,3
42.305035,32.0,10.305035,106.19374,27.737108,disease,weather_lag3,3
47.898273,20.0,27.898273,778.31366,82.17668,disease,weather_lag3,3
43.96254,40.0,3.9625397,15.70172,9.4388275,disease,weather_lag3,3
52.01927,25.0,27.019272,730.0411,70.16237,disease,weather_lag3,3
42.555267,34.0,8.555267,73.1926,22.350565,disease,weather_lag3,3
54.61521,43.0,11.6152115,134.91313,23.797953,disease,weather_lag3,3
44.70675,34.0,10.706749,114.634476,27.206686,disease,weather_lag3,3
38.039394,16.999998,21.039396,442.6562,76.45214,disease,weather_lag3,3
42.496193,35.0,7.496193,56.19291,19.345964,disease,weather_lag3,3
44.52497,41.0,3.524971,12.425421,8.243139,disease,weather_lag3,3
34.778248,42.0,7.221752,52.153706,18.811975,disease,weather_lag3,3
35.386295,42.0,6.6137047,43.74109,17.092703,disease,weather_lag3,3
37.679745,35.0,2.6797447,7.1810317,7.374117,disease,weather_lag3,3
32.486137,30.0,2.4861374,6.180879,7.957405,disease,weather_lag3,3
35.383614,26.999998,8.3836155,70.28501,26.87762,disease,weather_lag3,3
33.023006,24.0,9.023006,81.41464,31.646898,disease,weather_lag3,3
34.457745,34.0,0.4577446,0.20953012,1.3373054,disease,weather_lag3,3
33.18297,40.0,6.817032,46.471924,18.630106,disease,weather_lag3,3
38.07862,21.0,17.07862,291.6793,57.81659,disease,weather_lag3,3
35.55033,11.000003,24.550327,602.71857,105.47863,disease,weather_lag3,3
36.62922,24.0,12.629219,159.49718,41.660503,disease,weather_lag3,3
29.78487,21.999998,7.784872,60.604233,30.066204,disease,weather_lag3,3
26.814934,21.999998,4.8149357,23.183605,19.727306,disease,weather_lag3,3
30.155333,29.0,1.1553326,1.3347933,3.9060977,disease,weather_lag3,3
31.435642,32.0,0.56435776,0.31849968,1.7793082,disease,weather_lag3,3
31.269154,32.0,0.7308464,0.5341365,2.3102772,disease,weather_lag3,3
30.03114,31.0,0.9688606,0.9386909,3.1749713,disease,weather_lag3,3
29.677948,27.999998,1.6779499,2.815516,5.8183413,disease,weather_lag3,3
24.690994,15.999999,8.690995,75.5334,42.717045,disease,weather_lag3,3
26.90618,26.0,0.9061794,0.82116115,3.4256089,disease,weather_lag3,3
30.963896,35.0,4.036104,16.290136,12.237312,disease,weather_lag3,3
29.429981,33.0,3.5700188,12.745034,11.4368725,disease,weather_lag3,3
28.022358,21.999998,6.02236,36.268818,24.078674,disease,weather_lag3,3
27.697046,29.0,1.3029537,1.6976883,4.596196,disease,weather_lag3,3
29.745441,34.0,4.2545586,18.101269,13.34859,disease,weather_lag3,3
25.22161,25.0,0.22160912,0.0491106,0.8825249,disease,weather_lag3,3
25.562408,30.0,4.4375916,19.692219,15.973359,disease,weather_lag3,3
30.062172,33.0,2.937828,8.630834,9.317244,disease,weather_lag3,3
30.347956,30.0,0.3479557,0.12107317,1.1531649,disease,weather_lag3,3
33.26996,27.999998,5.2699604,27.772482,17.202429,disease,weather_lag3,3
32.247105,32.0,0.24710464,0.061060704,0.76923203,disease,weather_lag3,3
30.45321,41.0,10.546789,111.234764,29.520828,disease,weather_lag3,3
27.416323,26.0,1.4163227,2.00597,5.3029585,disease,weather_lag3,3
32.07491,26.999998,5.074911,25.754723,17.181276,disease,weather_lag3,3
35.433567,42.0,6.566433,43.118042,16.960173,disease,weather_lag3,3
32.46721,35.0,2.5327911,6.415031,7.508214,disease,weather_lag3,3
31.02143,34.0,2.978571,8.871885,9.161813,disease,weather_lag3,3
35.577354,33.0,2.5773544,6.642756,7.5166345,disease,weather_lag3,3
34.2093,38.0,3.790699,14.369399,10.499198,disease,weather_lag3,3
35.676872,24.0,11.676872,136.34935,39.13366,disease,weather_lag3,3
34.109856,25.0,9.109856,82.98947,30.823475,disease,weather_lag3,3
37.105915,46.0,8.894085,79.104744,21.404217,disease,weather_lag3,3
32.680065,40.0,7.319935,53.581448,20.142895,disease,weather_lag3,3
34.027294,13.999999,20.027294,401.0925,83.399635,disease,weather_lag3,3
38.32394,-1.2389615e-06,38.32394,1468.7244,200.0,disease,weather_lag3,3
37.99224,-1.2389615e-06,37.99224,1443.4104,200.0,disease,weather_lag3,3
29.356009,2.9999988,26.35601,694.6393,162.91263,disease,weather_lag3,3
25.482967,3.9999988,21.48297,461.51797,145.7314,disease,weather_lag3,3
27.780079,2.9999988,24.78008,614.0524,161.01376,disease,weather_lag3,3
18.21053,2.9999988,15.21053,231.36023,143.42435,disease,weather_lag3,3
20.219978,-1.2389615e-06,20.21998,408.8476,200.0,disease,weather_lag3,3
15.622783,44.0,28.377216,805.2664,95.18917,disease,weather_lag3,3
17.649261,44.0,26.350739,694.36145,85.485985,disease,weather_lag3,3
9.486392,31.0,21.513607,462.8353,106.275734,disease,weather_lag3,3
22.746218,26.999998,4.2537804,18.094646,17.101925,disease,weather_lag3,3
24.789762,50.0,25.210238,635.5561,67.416275,disease,weather_lag3,3
23.471655,39.0,15.528345,241.1295,49.71325,disease,weather_lag3,3
